number,values0,values1,values2,values3,sqrtPriceX96,tick,liquidity,feeGrowthGlobal0X128,feeGrowthGlobal1X128,position_token_id,position_liquidity,position_tick_lower,position_tick_upper,position_amount0,position_amount1,position_fees0_cumulative,position_fees1_cumulative
18797291,255311373157472856366980,1144944637496128883781,322890909937615185756,1265762054257069803,5305627391917488888653921298,-54074,32919246335487831005863,2528633650526335788135116584656864059651,4708448682802348805704326141208725979,-1,17097291820297788032677,-887200,887200,249374982921100277579776,1172200130760141037380,4055188783775626477461,16841870525519216830
18799691,257020760982287369149700,1137329865771297572407,406481431524408951760,1560553192837308611,5270340846067711599999136061,-54208,32919246335487831005863,2530297328074609311157672470715018280683,4714315824068798504544826020642282350,-1,17097291820297788032677,-887200,887200,249374982921100277579776,1172200130760141037380,4055188783775626477461,16841870525519216830
18802091,268736008332953190802646,1090963272191498386514,218699828876265087628,440524137185165648,5048027565222866215814647006,-55070,71716876948962488113590,2534643629998647504065982868869958915775,4723070521842779901028575970274276209,-1,17122532377151470602103,-887200,887200,257400198100068134289408,1139008894206918647693,4461670215300035429221,18402423718356525441
18804491,270850033534480286518833,1082448139956671884426,274549514504274871567,582366537033245032,5008626951711308132054711962,-55227,71726685874330932053160,2535753551288248892586742804097733364405,4725889407886438841106583358833492100,-1,17122532377151470602103,-887200,887200,257400198100068134289408,1139008894206918647693,4461670215300035429221,18402423718356525441
18806891,268872238346201102685525,1090410511735685663880,321880347993984925270,849336589650792587,5045469871403987603993930379,-55080,72648545560628805253857,2536694174304369522700602386876461879085,4731195001673659917150096818941649463,-1,17122532377151470602103,-887200,887200,257400198100068134289408,1139008894206918647693,4461670215300035429221,18402423718356525441
18809291,279045122026677987820476,1052733432858532550743,167555525410354052069,258552005009480752,4866330197504716141366052593,-55803,62411652820209266307463,2540020783423159277239174164391155245876,4736328234107740919478765914615731457,-1,17139431998569055098276,-887200,887200,269137610251341324615680,1091486726657181598228,4783550563294020354491,19251760308007318028
18811691,278875349627899789600428,1053374310872343635851,265789282318071346175,625639563647357641,4869292698679450681668428584,-55791,63954796266636551723019,2541971093988578534808792793858766857839,4743616306625602326286729481419875491,-1,17139431998569055098276,-887200,887200,269137610251341324615680,1091486726657181598228,4783550563294020354491,19251760308007318028
18814091,275556568442982649582510,1066061066493346216354,312261515851882083573,931256131535208945,4927938068969636921198540381,-55552,63954796266636551723019,2542893743095288021219869949542235022958,4749683948137865636851967193512538776,-1,17139431998569055098276,-887200,887200,269137610251341324615680,1091486726657181598228,4783550563294020354491,19251760308007318028
18816491,266872403672790082457874,1102959846828277219387,324541766506092287,363258786143443837,5093397857080337046115839371,-54891,72962206801652274873483,2542900180018909480400858435959505882549,4756888780620298768456618972504953876,-1,17156618124724776785185,-887200,887200,275832875729518996750336,1067130031904801449338,5095812079145902438064,20183016439542526973
18818891,263148082441332655225662,1118569980623963873627,116589954048140908605,1037755112011737476,5165484454114967503890805582,-54610,60988200582530196433069,2545206174673253289609331529506165497323,4770266662238773124838710091363967326,-1,17156618124724776785185,-887200,887200,275832875729518996750336,1067130031904801449338,5095812079145902438064,20183016439542526973
18821291,276207919765610772825877,1065681048274860740756,277020741757222722052,1151430308970724557,4921246755467239677812215185,-55579,63981576599845892780474,2548388140243143988163629161515117111893,4772521282863898714028822126972486438,-1,17156618124724776785185,-887200,887200,275832875729518996750336,1067130031904801449338,5095812079145902438064,20183016439542526973
18823691,278135166841651069155086,1060502358743839383468,19867548850021188441,12701964555630121,4892236588206184524119076166,-55697,63715731263245581669143,2548781780914017909547733130275167931952,4772772950036675776521168860547627478,-1,17174486906023779746842,-887200,887200,276495592946622571479040,1066790965243792588441,5372832820903125160116,21334446748513251530
18826091,274643576642388517487867,1073984704434764643442,46638854987412349196,250693985739348973,4954432418644616080366121964,-55444,63715731263245581669143,2549312207439587144354192532903039510172,4777488344954720721300191357925723657,-1,17174486906023779746842,-887200,887200,276495592946622571479040,1066790965243792588441,5372832820903125160116,21334446748513251530
18828491,262893921312252239262320,1121984863753620139300,77350463234932516817,865208186255423383,5175863454345077747652957854,-54570,61288638662788902128730,2549920704147733303144771828222676227181,4789663867158228024959682801369564782,-1,17174486906023779746842,-887200,887200,276495592946622571479040,1066790965243792588441,5372832820903125160116,21334446748513251530
18830891,264624400288861496433064,1115832929407518996848,70181056880523860624,228675959616260848,5144749424008412208189593694,-54690,60722355245929885321738,2551310480183708813427469391832197420324,4794192273865174878505193578166885987,-1,17183614863206991698888,-887200,887200,263033645105492510375936,1122581180246368627820,5450183284138057676933,22199654934768674913
18833291,264097481941106893571817,1118059201461353650213,77921327057872511400,283992612698697389,5155014053743558540414075158,-54650,60722355245929885321738,2551463758610717517251148898912588767043,4795287694228752727497407643672541905,-1,17183614863206991698888,-887200,887200,263033645105492510375936,1122581180246368627820,5450183284138057676933,22199654934768674913
18835691,262935948286021353770420,1122998287955007008727,140338338467809303076,605487299135187146,5177786604834018963006380848,-54562,61288638662788902128730,2552699785404135801900575910583239198788,4801654164481025155848629104113803122,-1,17183614863206991698888,-887200,887200,263033645105492510375936,1122581180246368627820,5450183284138057676933,22199654934768674913
18838091,264846190045430508024074,1116094971025861472492,45305387582889730152,117444567442118841,5143198599524531796779015952,-54696,60738506461230466892332,2553596474429801530161002228381467337313,4803978639788884101420882475959772295,-1,17192832832464362800905,-887200,887200,263076997506878129831936,1123600708561896600679,5590521622605866980009,22805142233903862059
