number,values0,values1,values2,values3,sqrtPriceX96,tick,liquidity,feeGrowthGlobal0X128,feeGrowthGlobal1X128,position_token_id,position_liquidity,position_tick_lower,position_tick_upper,position_amount0,position_amount1,position_fees0_cumulative,position_fees1_cumulative
16243693,1200880200403,986523878266426591034,31750775,19825784251804234,2270824349001401756389526076262986,205276,22381477162560579800,2183939965796505454835889521331865,1028562139954972334987427352026940913246314,-1,34419427546593797,-887270,887270,1185321397053,999473219465708717782,202829473,168579831571852461
16246093,1203321877155,984522109276372550834,45086342,29740187585528264,2266216588496224172254804411624938,205236,22728336445874518659,2184071805819877941021375063327361,1028660157175870081224028336144565927779387,-1,34419427546593797,-887270,887270,1185321397053,999473219465708717782,202829473,168579831571852461
16248493,1201431430694,986071249983844170935,87852999,65377247086420030,2269782469176920445513960727061014,205267,24520173141659983885,2184494611788140767301365371922731,1029012477473488332647613239790931422352185,-1,34419427546593797,-887270,887270,1185321397053,999473219465708717782,202829473,168579831571852461
16250893,1202290851675,985503773835949550517,6539988,5045865882994924,2268318100384631286503934121351000,205254,24021694853194625550,2184559263873426386784046276360862,1029062359171737575891830113406204068903210,-1,34421826964505422,-887270,887270,1201515184260,986139990145665507977,290682472,233957078658272491
16253293,1202307478732,985490145019851487588,9836650,7746469790359835,2268286731158999893110011846751513,205254,25077936307355277000,2184591853536041887866134837387376,1029089056415049549841424095120802400250974,-1,34421826964505422,-887270,887270,1201515184260,986139990145665507977,290682472,233957078658272491
16255693,1201469333929,986177622777263495552,11539798,9488078219034340,2269869087596540109532934287558589,205268,29040769306209328916,2184608690270727064184641994544966,1029106273358210931859729188393774964221594,-1,34421826964505422,-887270,887270,1201515184260,986139990145665507977,290682472,233957078658272491
16258093,1202689879743,985195744096362439790,6079836,4479548754374303,2267587315813470219639532896775164,205248,52934674799180299526,2184668792871806407698302801207641,1029150556214025984227733343164187893285505,-1,34422157849135253,-887270,887270,1201480883843,986187102547700934524,302222270,243445156877306831
16260493,1202191977264,985603774936642931521,17588235,14154134781093706,2268526464772877677599875107247126,205256,33919981157358144666,2184782559854102670656604383249535,1029246194931580555531661313323806387162158,-1,34422157849135253,-887270,887270,1201480883843,986187102547700934524,302222270,243445156877306831
16262893,1198043901170,989016303854509738781,31395261,27274397177010552,2276380951899290357379858535471998,205325,49644562439988786256,2184919050067728426446156795514439,1029375896095646843902986329258884743891029,-1,34422157849135253,-887270,887270,1201480883843,986187102547700934524,302222270,243445156877306831
16265293,1200975978974,986654769012733133385,14684497,10924245224324717,2270884431433260243759806907927190,205277,26634674985542752592,2185064210672556933699567706035662,1029483885492429931814336709810509721543337,-1,34423083492398389,-887270,887270,1198076118338,989042899406212443395,333617531,270719554054317383
16267693,1201837276653,985947682055381514983,19929099,14868821923162861,2269257000224747449767003218337749,205262,40454737982949317533,2185116055117756376728453349939139,1029522878800390801662519427537219012409825,-1,34423083492398389,-887270,887270,1198076118338,989042899406212443395,333617531,270719554054317383
16270093,1200450219779,987086892567710053804,24776046,19419966063997819,2271879006926403194390768592727484,205285,27835644005111215114,2185163968621239703633104609626768,1029567868207013356917879692141766935390770,-1,34423083492398389,-887270,887270,1198076118338,989042899406212443395,333617531,270719554054317383
16272493,1205766975350,982774009445381763607,11240791,7031085667777783,2261906885359996220194928071595333,205197,29663399384497135108,2185275084927974608705752291413103,1029637371168613714066232513756297486639366,-1,34423777317757018,-887270,887270,1200474417161,987106788110112156422,358393577,290139520118315202
16274893,1201973040799,985876059278981809285,15704107,12232970765488594,2269046418772473712656074338185071,205261,30471760488793203094,2185319205242322962239106233698814,1029688792305729503679155523946433842588600,-1,34423777317757018,-887270,887270,1200474417161,987106788110112156422,358393577,290139520118315202
16277293,1198287720971,988908109532979886056,45077735,37989927714421487,2276024844412917884940926155388337,205322,30145442851259332519,2185609566391265181882051750603396,1029943402315385314572968641726860203490532,-1,34423777317757018,-887270,887270,1200474417161,987106788110112156422,358393577,290139520118315202
16279693,1197365632952,989744915192931947898,17376936,14781134450114079,2277864199504929741569984152946834,205338,30318983097693550206,2185781332556535506787555101866711,1030089509703901444040088708606953697919504,-1,34425086010665264,-887270,887270,1198333276479,988945704972257424878,403471312,328129447832736689
16282093,1189993016792,995876891812479569364,38196187,35266107552323700,2291976734764730524647172976596684,205462,44527166884556337562,2185987125048417094131997345335928,1030291997945510253924596438562495654682064,-1,34425086010665264,-887270,887270,1198333276479,988945704972257424878,403471312,328129447832736689
16284493,1188883970827,996805891845361639871,60574477,54444795410813820,2294114796687310314301475091637603,205480,28481803172235453393,2186208328189786161806190823770175,1030481573922078707664583359257287880025585,-1,34425086010665264,-887270,887270,1198333276479,988945704972257424878,403471312,328129447832736689
16286893,1188031847443,997626166519035018192,19156018,16466289725480650,2295881444796256987966137647897260,205496,29388705238004048072,2186397670089474171426180823523975,1030644330009214203719849689798992904236076,-1,34426903108869754,-887270,887270,1188946725964,996858507376830065642,464045789,382574243243550509
16289293,1188337385718,997369662783664920160,25849241,21952396605240395,2295291141347609522084232124270962,205491,30354505090207648262,2186463827243984030081956569433420,1030698555782247646309685912992037294766175,-1,34426903108869754,-887270,887270,1188946725964,996858507376830065642,464045789,382574243243550509
16291693,1193047292121,993432251591887710780,42342183,33509474573111020,2286229801941009335625930386336055,205411,32016602782266760500,2186626846767906978899314748077086,1030812788242633652746459149840103992476135,-1,34426903108869754,-887270,887270,1188946725964,996858507376830065642,464045789,382574243243550509
16294093,1193034131388,993511979116242670008,13714612,11449470263443851,2286334150877394754501952976104435,205412,33278324098993428204,2186762400039572340082748234154326,1030925953170323441127017006049375889182762,-1,34428094647093926,-887270,887270,1193088584303,993466634948913887310,506387972,416083717816661529
16296493,1187752482235,997929887545756355314,19249153,18298296301455130,2296500928057908692686916531695235,205501,25828375606727121241,2186817102649741491078705040701727,1030993645988027512120537690367160735293844,-1,34428094647093926,-887270,887270,1193088584303,993466634948913887310,506387972,416083717816661529
16298893,1189602824352,996377678974168941263,31068038,27447507513952907,2292928885102108861005253506423459,205470,43372356658723235500,2186933918824591557745529711065820,1031084075484017965589450247990409849533179,-1,34428094647093926,-887270,887270,1193088584303,993466634948913887310,506387972,416083717816661529
16301293,1191491160680,994851953317402575362,6970365,5046046631846717,2289356359225518373773655147672726,205439,42378188684941587599,2187002811074626564543566610815012,1031133948549555652890599133319994621852775,-1,34429018408356981,-887270,887270,1189634743340,996404413393039461350,537456010,443531225330614436
16303693,1190592899406,995602534799399681526,9696063,7702155293792589,2291083599628672870449027371380194,205454,42924927665178825051,2187029750763260560969962345055197,1031160200443570347244632878969067420428843,-1,34429018408356981,-887270,887270,1189634743340,996404413393039461350,537456010,443531225330614436
16306093,1193825944180,992906306267943566934,17677884,13002161767921164,2284879030281614464207204238742434,205400,32732084478922653996,2187108639817300276736795305472622,1031212583544544117804115187185447041225475,-1,34429018408356981,-887270,887270,1189634743340,996404413393039461350,537456010,443531225330614436
16308493,1189574213100,996482917380400932507,8163353,8600437086749810,2293077548305357384347525269683844,205471,32827833995623133669,2187189321949816568883119531721181,1031297585568883404210625217783755167587058,-1,34429498722905531,-887270,887270,1193842599865,992920158168645221891,555133894,456533387098535600
16310893,1189768172074,996320468250348885660,13052544,12615774704820841,2292703725085343384815392822002991,205468,34870475237079230830,2187237644037946047443898054320928,1031337270973531915058836425950868210888400,-1,34429498722905531,-887270,887270,1193842599865,992920158168645221891,555133894,456533387098535600
16313293,1191261998623,995071095762495277108,17944126,16056598031490300,2289828705402217339385757988142539,205443,32041391121869838731,2187285989764684910921931606375411,1031371278192608180835835384268112142612282,-1,34429498722905531,-887270,887270,1193842599865,992920158168645221891,555133894,456533387098535600
16315693,1190823047365,995468947380630596501,6940687,5969280991088068,2290708496195966610536749903451587,205451,41613998803762160219,2187354586661476291464031810205813,1031430274386397115463453593678170074028032,-1,34430035804184278,-887270,887270,1191280581756,995086618325308592600,573078020,472589985130025900
16318093,1201303384470,986784338412777774470,26568632,16870891849617240,2270724038015581554839051795576336,205275,34074887299631720643,2187548575527364504250514359499300,1031538018275113620377833634040315016991433,-1,34430035804184278,-887270,887270,1191280581756,995086618325308592600,573078020,472589985130025900
16320493,1201158113038,986903682878647091500,33493538,22461716923613161,2270998665750238839289948174036779,205278,55631433194615930602,2187617016449420495427776540055757,1031593274075602478928993784958958967622269,-1,34430035804184278,-887270,887270,1191280581756,995086618325308592600,573078020,472589985130025900
16322893,1199924322314,987968471795977663763,5973345,5428767384550036,2273391323993903897393796352854416,205299,41565434968958756401,2187676051319929098317175394373184,1031646926852807588679257100906762756059773,-1,34430907612028432,-887270,887270,1201188528443,986928672407471623232,606571558,495051702053639061
16325293,1200898141023,987167319601156996787,10399286,8669990846201791,2271547811269663749874999379747656,205283,44067805984421317765,2187719793113583860249136429994152,1031678960024970184476561204158541458927407,-1,34430907612028432,-887270,887270,1201188528443,986928672407471623232,606571558,495051702053639061
16327693,1196990466204,990390009326320670524,19104912,17454783733014759,2278963467811610924559834796119597,205348,34868252751847604933,2187805831243252254980839600562232,1031765780568596824914035163351399397902300,-1,34430907612028432,-887270,887270,1201188528443,986928672407471623232,606571558,495051702053639061
16330093,1203108150299,985387067904060993659,9047673,4951436804290190,2267413241128174794655584358099024,205246,34396560796066577294,2187895248352137791329379734677680,1031814715042307589337914533503405948560928,-1,34431485773855955,-887270,887270,1197010566764,990406639898601971849,625676470,512506485786653820
