number,values0,values1,values2,values3,sqrtPriceX96,tick,liquidity,position_token_id,position_liquidity,position_tick_lower,position_tick_upper,position_amount0,position_amount1
16250893,1132814528,0,4927430,3920714238313581,2268318100384631286503934121351000,205254,24021694853194625550,1,2743058388400388,205430,205670,557807489,482587457565567458
16253293,1132814528,0,4927430,3920714238313581,2268286731158999893110011846751513,205254,25077936307355277000,1,2743058388400388,205430,205670,557807489,482587457565567458
16255693,1132814528,0,4927430,3920714238313581,2269869087596540109532934287558589,205268,29040769306209328916,1,2743058388400388,205430,205670,557807489,482587457565567458
16258093,1132814528,0,4927430,3920714238313581,2267587315813470219639532896775164,205248,52934674799180299526,1,2743058388400388,205430,205670,557807489,482587457565567458
16260493,1132814528,0,4927430,3920714238313581,2268526464772877677599875107247126,205256,33919981157358144666,1,2743058388400388,205430,205670,557807489,482587457565567458
16262893,1132814528,0,4943563,3934176350322651,2276380951899290357379858535471998,205325,49644562439988786256,1,2743058388400388,205430,205670,557807489,482587457565567458
16265293,1132814528,0,4943563,3934176350322651,2270884431433260243759806907927190,205277,26634674985542752592,1,2743058388400388,205430,205670,557807489,482587457565567458
16267693,1132814528,0,4943563,3934176350322651,2269257000224747449767003218337749,205262,40454737982949317533,1,2743058388400388,205430,205670,557807489,482587457565567458
16270093,1132814528,0,4943563,3934176350322651,2271879006926403194390768592727484,205285,27835644005111215114,1,2743058388400388,205430,205670,557807489,482587457565567458
16272493,1132814528,0,4943563,3934176350322651,2261906885359996220194928071595333,205197,29663399384497135108,1,2743058388400388,205430,205670,557807489,482587457565567458
16274893,1132814528,0,4943563,3934176350322651,2269046418772473712656074338185071,205261,30471760488793203094,1,2743058388400388,205430,205670,557807489,482587457565567458
16277293,1132814528,0,5070512,4040223070794861,2276024844412917884940926155388337,205322,30145442851259332519,1,2743058388400388,205430,205670,557807489,482587457565567458
16279693,1132814528,0,5123634,4084586592853651,2277864199504929741569984152946834,205338,30318983097693550206,1,2743058388400388,205430,205670,557807489,482587457565567458
16282093,980321934,127412522721398052,6422157,5237982534794970,2291976734764730524647172976596684,205462,44527166884556337562,1,2743058388400388,205430,205670,557807489,482587457565567458
16284493,891950976,201437067852001603,7789597,6420679609231907,2294114796687310314301475091637603,205480,28481803172235453393,1,2743058388400388,205430,205670,557807489,482587457565567458
16286893,819055583,262602425735006556,9217967,7651144119942889,2295881444796256987966137647897260,205496,29388705238004048072,1,2743058388400388,205430,205670,557807489,482587457565567458
16289293,843400187,242164783675308661,9751268,8088264805721590,2295291141347609522084232124270962,205491,30354505090207648262,1,2743058388400388,205430,205670,557807489,482587457565567458
16291693,1132814528,0,10175642,8304852276174977,2286229801941009335625930386336055,205411,32016602782266760500,1,2743058388400388,205430,205670,557807489,482587457565567458
16294093,1132814528,0,10713969,8754768172902618,2286334150877394754501952976104435,205412,33278324098993428204,1,2743058388400388,205430,205670,557807489,482587457565567458
16296493,793521037,284050338994908308,11145415,9258523269311428,2296500928057908692686916531695235,205501,25828375606727121241,1,2743058388400388,205430,205670,557807489,482587457565567458
16298893,940947043,160378123425486987,12087085,9987486658687009,2292928885102108861005253506423459,205470,43372356658723235500,1,2743058388400388,205430,205670,557807489,482587457565567458
16301293,1088853125,36689188044780100,12513932,10282386903199314,2289356359225518373773655147672726,205439,42378188684941587599,1,2743058388400388,205430,205670,557807489,482587457565567458
