number,values0,values1,values2,values3,sqrtPriceX96,tick,liquidity,feeGrowthGlobal0X128,feeGrowthGlobal1X128,position_token_id,position_liquidity,position_tick_lower,position_tick_upper,position_amount0,position_amount1,position_fees0_cumulative,position_fees1_cumulative
17045293,1641755241636,690225783232216822920,427353099,173486623174441892,1721899339037324660071964453776912,199742,23544603024404269246,2344521464830917718675420035158168,1127015675614438696980884532606254993999203,-1,114133441796673937,193220,207240,1515728907234,752111422700406679648,53746797820,33189551366833548922
17047693,1611236678729,704725237051936449949,684267196,304195222703384404,1731964444106558580190979178246233,199858,19123940746702487824,2345287439601231285227092030952094,1127405375871650477550609770775527943640802,-1,114133441796673937,193220,207240,1515728907234,752111422700406679648,53746797820,33189551366833548922
17050093,1534688389298,741703379561294533331,86258975,43254645110880434,1734994559117245025955300072593438,199893,21014053653387577959,2345550446979034223153506083914603,1127537261170939938828689523707859580476931,-1,111602984547586692,192660,207060,1543604540322,737657603435907609989,54431065016,33493746589536933326
17052493,1559153234564,730027228534073933671,134358196,60322038787008944,1726705533560484213280539738162748,199797,39178145986967884121,2345697103600455684013600447287312,1127589300398571956963238722504845522152197,-1,111602984547586692,192660,207060,1543604540322,737657603435907609989,54431065016,33493746589536933326
17054893,1541664479634,738362544101343641537,204355519,97838341620151760,1732622863988952599543174756023699,199866,41618696985386746640,2345910528491395080768413421374938,1127703689242005988607504649680186934441247,-1,111602984547586692,192660,207060,1543604540322,737657603435907609989,54431065016,33493746589536933326
17057293,1551534330671,733193264918065252373,57008457,25226381652539639,1729789386153493623950474160004736,199833,41566392061204966711,2346080573372996424232703865961942,1127778934516712109138204590379137338222365,-1,114081487390448512,192860,206880,1542989227523,737924293981021515753,54635420535,33591584931157085086
17059693,1542773127988,737376572716111255244,85072846,40716927284334720,1732694640964350232041069177223713,199867,47913315547655392731,2346164283857344885299403139448248,1127825139730661005835504506591310046971711,-1,114081487390448512,192860,206880,1542989227523,737924293981021515753,54635420535,33591584931157085086
17062093,1577916675655,720680496263237959880,233741815,102711268564122420,1721099425221488353189891201764648,199732,25939036928636510267,2346607733797662673808308179506740,1128010056509613844331640447096940521751995,-1,114081487390448512,192860,206880,1542989227523,737924293981021515753,54635420535,33591584931157085086
17064493,1523912303031,745961496511637979852,83437811,46306480484210045,1730425535790789025343329369317934,199840,84226560686696467795,2346860809568091293196891750890238,1128150508997539494589110177561216271406969,-1,112189388850744254,192580,206880,1552767052143,732755451946452571572,54869162350,33694296199721207506
17066893,1489516685566,762479884061692295946,167070544,94759224167703241,1742090823450305695924030790038635,199975,20844038748010315137,2347114476555469550130543427172359,1128297471330370878382154989879561592459038,-1,112189388850744254,192580,206880,1552767052143,732755451946452571572,54869162350,33694296199721207506
17069293,1502948598124,756002815813478391693,257759680,135171333380499237,1737516716923455956944533512995695,199922,22229631086710910683,2347389546364489440920742012211480,1128420045562355443280279503581859107179532,-1,112189388850744254,192580,206880,1552767052143,732755451946452571572,54869162350,33694296199721207506
17071693,1556926537419,729854852441388369348,59364318,23716576135277997,1730766083655708343444734066703066,199844,36539066671861308329,2347567129396257979861092001958586,1128490991571800401646157764295704601887051,-1,113753158573833527,192890,206950,1537683923388,739547186989590497726,55126922030,33829467533101706743
17074093,1569623994423,723810126384877504458,131245049,54795257447617441,1726555980443070039159952507888688,199796,35536510156520402450,2347782154154290665468902143452812,1128583960658288493919094619447417566051265,-1,113753158573833527,192890,206950,1537683923388,739547186989590497726,55126922030,33829467533101706743
17076493,1550913993692,732727468501290982370,236020080,109453596748033462,1732766837699714314463325776862977,199867,37109298470814664918,2348095579257459219926879968474980,1128747466175869714544539570901100850281497,-1,113753158573833527,192890,206950,1537683923388,739547186989590497726,55126922030,33829467533101706743
17078893,1526322043965,744373080049872285464,50511917,27792621337175428,1737867063230383448494582264006804,199926,22852164113508371790,2348246337602194024942650481940690,1128830416295548825962506664938831167777148,-1,114012360779426205,192860,206880,1541621085473,737392521850721649157,55362942110,33938921129849740205
17081293,1432092112805,790548236860801926685,334584294,193406802298443702,1769954573768084157870930124233280,200292,17104829211212660234,2349094182696900081382063814071024,1129324709941500085734492031371754146965754,-1,114012360779426205,192860,206880,1541621085473,737392521850721649157,55362942110,33938921129849740205
17083693,1387856171023,812818282732841690352,487328916,281801323815074055,1785430218702440089576230999440336,200466,32928072902685641739,2349550065736568513026040910194385,1129588533063825526102968141163568106963536,-1,114012360779426205,192860,206880,1541621085473,737392521850721649157,55362942110,33938921129849740205
17086093,1478624978386,766666605793839984555,183990696,98791506321353903,1791130596204144629575803158058839,200530,31609956780433204925,2350100473372123835692008369781035,1129884067569352692279230874717672241817368,-1,113749856527751586,193450,207490,1494689356766,759062498873207813351,55850271026,34220722453664814260
