number,values0,values1,values2,values3,sqrtPriceX96,tick,liquidity,feeGrowthGlobal0X128,feeGrowthGlobal1X128,position_token_id,position_liquidity,position_tick_lower,position_tick_upper,position_amount0,position_amount1,position_fees0_cumulative,position_fees1_cumulative
14920730,2838946863,835970790556,572359,98938666,1359554129497837668787685958841,56854,13341469827878,1345374030001467321422544664536308567,532009365248728002389185958726878114974,-1,48716287358,-887220,887220,2759700785,861026645200,153778950,61852156122
14923130,2747777741,862617907465,219006,148024371,1403776661992957980705257848080,57494,13196142539002,1346904754930897504994556683024201228,533043965636380106188065529219431967780,-1,48685544938,-887220,887220,2841643711,835443251082,154351309,61951094788
14925530,2792843642,848698527264,666475,243692286,1381125032684544768450687270000,57169,13399889862422,1350032289588652402346721609060532951,533712626210554734789923797360042699463,-1,48685544938,-887220,887220,2841643711,835443251082,154351309,61951094788
14927930,2796842858,847484970033,803360,281718832,1379150156780524013944207790970,57140,14882154988132,1350989030950676329241729893054942653,533978408653004389495568686154442065524,-1,48685544938,-887220,887220,2841643711,835443251082,154351309,61951094788
14930330,2804152027,845758197598,86792,20287651,1375947660201626684258333132448,57094,15168928809664,1351595483629421881176838748000571751,534120166571684370423473497357619586793,-1,48699430847,-887220,887220,2797777843,847726686543,155154669,62232813620
14932730,2805980736,845207001534,149689,37715669,1375050929982860327953223806752,57081,15231292689262,1352034968683967010484053721070049422,534241943091846555570646276913735454902,-1,48699430847,-887220,887220,2797777843,847726686543,155154669,62232813620
14935130,2807174402,844847602954,226562,59805077,1374466231381357841893419428329,57072,23904835445650,1352572111227226277063407189240199021,534396290604305450968858945225504885978,-1,48699430847,-887220,887220,2797777843,847726686543,155154669,62232813620
14937530,2803932397,843251887449,76957,22167720,1373961221500379051252454495632,57065,23832744861096,1353110661449566319872246522226243951,534551421411422420985948243849136304008,-1,48625315281,-887220,887220,2811872770,843561831100,155381231,62292618697
14939930,2852175533,828988699586,527736,111143217,1350721348207369596862858237897,56724,13834901966434,1356265238958881723302288619797779405,535174076350008896988961293192238623218,-1,48625315281,-887220,887220,2811872770,843561831100,155381231,62292618697
14942330,2844900056,831108734583,609973,141425555,1354175649249177199173864384759,56775,22942192536742,1356840735042404592296698177621995764,535385993653395280093399025336713770433,-1,48625315281,-887220,887220,2811872770,843561831100,155381231,62292618697
14944730,2871976255,823195094504,214290,38145423,1341345164989784389464559516340,56584,16401559650890,1358340421307534702526699722725428789,535652949895384183329091360539465520982,-1,48623006539,-887220,887220,2846127648,831069273338,155991204,62434044252
14947130,2889475632,818209621919,463278,93944939,1333221647744322670914826412415,56463,13115845753857,1360082933630096665154186889832963628,536043456213588311215500060154825485873,-1,48623006539,-887220,887220,2846127648,831069273338,155991204,62434044252
