block_number,timestamp,sqrt_price_x96,y/x,x/y
13092963,1629873720,2322008460070615605186355822,858951075819607,1164210661295004249838
13095363,1629906184,2322008460070615605186355822,858951075819607,1164210661295004249838
13097763,1629937580,2322008460070615605186355822,858951075819607,1164210661295004249838
13100163,1629970209,2322008460070615605186355822,858951075819607,1164210661295004249838
13102563,1630001433,2322008460070615605186355822,858951075819607,1164210661295004249838
13104963,1630033602,2322008460070615605186355822,858951075819607,1164210661295004249838
13107363,1630066110,2322008460070615605186355822,858951075819607,1164210661295004249838
13109763,1630098296,2322008460070615605186355822,858951075819607,1164210661295004249838
13112163,1630130732,2322008460070615605186355822,858951075819607,1164210661295004249838
13114563,1630162684,2322008460070615605186355822,858951075819607,1164210661295004249838
13116963,1630194568,2322008460070615605186355822,858951075819607,1164210661295004249838
13119363,1630226264,2322008460070615605186355822,858951075819607,1164210661295004249838
13121763,1630258708,2322008460070615605186355822,858951075819607,1164210661295004249838
13124163,1630290504,2322008460070615605186355822,858951075819607,1164210661295004249838
13126563,1630322767,2322008460070615605186355822,858951075819607,1164210661295004249838
13128963,1630354551,2322008460070615605186355822,858951075819607,1164210661295004249838
13131363,1630386215,2322008460070615605186355822,858951075819607,1164210661295004249838
13133763,1630419075,2322008460070615605186355822,858951075819607,1164210661295004249838
13136163,1630450767,2322008460070615605186355822,858951075819607,1164210661295004249838
13138563,1630483030,2322008460070615605186355822,858951075819607,1164210661295004249838
13140963,1630515397,2322008460070615605186355822,858951075819607,1164210661295004249838
13143363,1630546922,2322008460070615605186355822,858951075819607,1164210661295004249838
13145763,1630579292,2322008460070615605186355822,858951075819607,1164210661295004249838
13148163,1630610992,2322008460070615605186355822,858951075819607,1164210661295004249838
13150563,1630642987,2322008460070615605186355822,858951075819607,1164210661295004249838
13152963,1630675211,2322008460070615605186355822,858951075819607,1164210661295004249838
13155363,1630706800,2322008460070615605186355822,858951075819607,1164210661295004249838
13157763,1630739191,2322008460070615605186355822,858951075819607,1164210661295004249838
13160163,1630771385,2322008460070615605186355822,858951075819607,1164210661295004249838
13162563,1630803064,2322008460070615605186355822,858951075819607,1164210661295004249838
13164963,1630834668,2322008460070615605186355822,858951075819607,1164210661295004249838
13167363,1630867303,2322008460070615605186355822,858951075819607,1164210661295004249838
13169763,1630898693,2322008460070615605186355822,858951075819607,1164210661295004249838
13172163,1630931205,2322008460070615605186355822,858951075819607,1164210661295004249838
13174563,1630963348,2322008460070615605186355822,858951075819607,1164210661295004249838
13176963,1630994958,2322008460070615605186355822,858951075819607,1164210661295004249838
13179363,1631027450,2322008460070615605186355822,858951075819607,1164210661295004249838
13181763,1631059754,2322008460070615605186355822,858951075819607,1164210661295004249838
13184163,1631091372,2322008460070615605186355822,858951075819607,1164210661295004249838
13186563,1631123175,2322008460070615605186355822,858951075819607,1164210661295004249838
13188963,1631155641,2322008460070615605186355822,858951075819607,1164210661295004249838
13191363,1631188463,2322008460070615605186355822,858951075819607,1164210661295004249838
13193763,1631219937,2322008460070615605186355822,858951075819607,1164210661295004249838
13196163,1631252246,2322008460070615605186355822,858951075819607,1164210661295004249838
13198563,1631284070,2322008460070615605186355822,858951075819607,1164210661295004249838
13200963,1631315915,2322008460070615605186355822,858951075819607,1164210661295004249838
13203363,1631348919,2322008460070615605186355822,858951075819607,1164210661295004249838
13205763,1631380754,2322008460070615605186355822,858951075819607,1164210661295004249838
13208163,1631412645,2322008460070615605186355822,858951075819607,1164210661295004249838
13210563,1631444593,2322008460070615605186355822,858951075819607,1164210661295004249838
13212963,1631476508,2322008460070615605186355822,858951075819607,1164210661295004249838
13215363,1631508709,2322008460070615605186355822,858951075819607,1164210661295004249838
13217763,1631541764,2322008460070615605186355822,858951075819607,1164210661295004249838
13220163,1631573286,2322008460070615605186355822,858951075819607,1164210661295004249838
13222563,1631605458,2322008460070615605186355822,858951075819607,1164210661295004249838
13224963,1631637665,2322008460070615605186355822,858951075819607,1164210661295004249838
13227363,1631669235,2322008460070615605186355822,858951075819607,1164210661295004249838
13229763,1631701648,2322008460070615605186355822,858951075819607,1164210661295004249838
13232163,1631733724,2322008460070615605186355822,858951075819607,1164210661295004249838
13234563,1631765771,2322008460070615605186355822,858951075819607,1164210661295004249838
