block_number,sqrt_price_x96
138848030,1476653704339682926956870615
139193630,1437534071755717588157156776
139539230,1414269516280976894372432855
139884830,1421965539491680836312260775
140230430,1406225211778987259570508956
140576030,1392126330964353840017951362
140921630,1387530097701248212137070108
141267230,1369344043388180893796062400
141612830,1350607904187957885728480848
141958430,1303898120685209577877580308
142304030,1315209608989046049565282871
142649630,1342225273606418320598612345
142995230,1340901369166007975851022981
143340830,1350817019015355787159849127
143686430,1387623140792637216602161927
144032030,1388365063198044184060797786
144377630,1429772140759040708636382889
144723230,1452413227554995585139784469
145068830,1478261144650294004914626139
145414430,1488952724519303656083804542
145760030,1423006452567137849709952428
146105630,1419431894678739153159094444
146451230,1421651669897253799365773738
146796830,1419588312318488732828456012
147142430,1449845498833965271862473951
147488030,1464455650617860824485767305
147833630,1483450816207493933430225433
148179230,1481482181365105012923704397
148524830,1509314076953709069733096616
148870430,1452682853534151977189138170
149216030,1465478626329413100523845699
149561630,1411989854271077165755475222
149907230,1425999883380935887618277279
150252830,1401362846034933928675091051
150598430,1423800743693874520311234923
150944030,1433482895191287469184234725
151289630,1408343154770415276911117454
151635230,1390534054339169072066811167
151980830,1395820287955873594329798704
152326430,1454829124118104084007932706
152672030,1460579607640863901170329733
153017630,1463336565883978215463383809
153363230,1430654616290406301106629219
153708830,1451365425508578778972910854
154054430,1582211633958781718075837054
154400030,1616522274235187009726317140
154745630,1605597474780849963713366484
155091230,1556269684915332235530657482
155436830,1564529829227272025730731775
155782430,1552444584319442731227930618
156128030,1568892307809161488165986142
156473630,1544121324448248437350695368
156819230,1503472848001660053026348438
157164830,1619243276403470604025864315
157510430,1572403325708466261270083233
157856030,1554582033084525413508871935
158201630,1542450814279068756646910695
158547230,1524963091162467204203456392
158892830,1544159840611079747842587883
159238430,1636497999906101741454152095
159584030,1618155697214620958428314651
159929630,1577410014272134543674585186
160275230,1555782366022655061134491693
160620830,1565928095380714245211642512
160966430,1555536910489530720232734404
161312030,1537980358436435744694220722
161657630,1540374522378262774956146745
162003230,1566119162599425527312157317
162348830,1563735494999910598884065338
162694430,1689435191677020052839283412
163040030,1725281999834902203170303619
163385630,1726890422756961799353206341
163731230,1721850586547355204066202796
164076830,1822109775889932157126607028
164422430,1805915746249456532674561173
164768030,1741753947416618677224377799
165113630,1727469398553716844089166986
165459230,1729137439545268415213707192
165804830,1723139792494919591862304057
166150430,1751504961550531595832443501
166496030,1767934261494403257056014954
166841630,1816665229238609819545370624
167187230,1789245732952685719509213122
167532830,1708995834308998476708446208
167878430,1703791796470985111302569984
168224030,1603329248261873307884384460
168569630,1640851941205299009627818488
168915230,1619164521699961993965148573
169260830,1666480531705391555801344628
169606430,1689498517842009677137677173
169952030,1673319938769502262618226688
170297630,1649189330656795034468123647
170643230,1671126876238046491066761216
170988830,1762372079900897616796808310
171334430,1771216244016724017773750697
171680030,1685056339028212076517859263
172025630,1660908031380819327861034024
172371230,1654365206693983163649097728
172716830,1663178417146593451722398087
173062430,1632500740472782951674806272
173408030,1629036228546568157346940629
173753630,1650786484004153220480364053
174099230,1644218596333734381882950123
174444830,1674980245371692603342898531
174790430,1771685701433252881939976590
175136030,1765206900944366097213684745
175481630,1783026051472505209757079798
175827230,1840339069620431928202706106
176172830,1820558126326046582873469147
176518430,1812162540989000964009512499
176864030,1919013430645290404994081478
177209630,1919950333358449968649732225
177555230,1946315058405296786600048442
177900830,1855507070677761089483918767
