block_number,timestamp,sqrt_price_x96,y/x,x/y
12659587,1624035270,32035766744796674835445808496563132,16349748565351222673,6116302
12661987,1624067649,31775795294833103519607216330000000,16085467612019485473,6216791
12664387,1624100184,31744084417521468240548648532192453,16053378421859431075,6229218
12666787,1624132355,31861767066393377661017927530598299,16172626211714142762,6183287
12669187,1624164290,31890383477402587633419322728600515,16201689907342932992,6172195
12671587,1624197177,31970619007722701599425381196208632,16283318684717727296,6141254
12673987,1624229076,31505769814131693833221076262228158,15813245880423906270,6323812
12676387,1624261551,32033989772595787463748651433725375,16347934827402589353,6116980
12678787,1624293949,32440655470930572865838215730000000,16765637578419592285,5964580
12681187,1624326880,32357685788094742219596455999614295,16679988212690170028,5995208
12683587,1624359222,32404794117092044384822453321159769,16728591092469157257,5977789
12685987,1624391159,32775768638318500464291785269280978,17113805942901557490,5843235
12688387,1624423442,32554890314464486633959195931835598,16883920765727827854,5922794
12690787,1624457090,32736744164993746922920642376107026,17073077093567830019,5857174
12693187,1624487999,32852776785185588057948683501574632,17194319735376122200,5815874
12695587,1624520372,32774379410974583924649522314735130,17112355208758529526,5843730
12697987,1624553607,32797718171094211857238574219596958,17136735432634484673,5835417
12700387,1624584913,33132191012366556307278509594942365,17488040301967804947,5718193
12702787,1624617805,33495663325205480364060655111772160,17873845428863369151,5594766
12705187,1624650787,33072623269380379033406421144458896,17425213992504783909,5738810
12707587,1624682668,33239077005706204931864209870228278,17601056773746985789,5681477
12709987,1624714859,33346363169879945719635234300000000,17714862424306808471,5644977
12712387,1624747488,33405654426690228835433048606794939,17777913991491245246,5624956
12714787,1624779063,33484726264398785317315136735514155,17862174937852082424,5598422
12717187,1624812063,33580644770347466657699752459081509,17964655516656188057,5566485
12719587,1624843728,33117606018537859720523258276878591,17472647005481928899,5723231
12721987,1624876262,32659692274064442797543557854070672,16992802481173690209,5884844
12724387,1624908679,31905374251162437944165676479402856,16216925406324187396,6166396
12726787,1624940275,32080403999219013193567168153242088,16395342375149661650,6099293
12729187,1624972825,32148307328291698107105853220033832,16464822582816198352,6073554
12731587,1625005572,32123352704059728276145071234315441,16439271377937193118,6082994
12733987,1625037925,32037139944743326248747467669277379,16351150245868074409,6115777
12736387,1625069856,31920521882537329697191775435844964,16232327596499871326,6160545
12738787,1625101406,31171087642763292305782553064951665,15479065750285722479,6460338
12741187,1625134989,31438891931929653791531958932000643,15746182992948799455,6350745
12743587,1625167229,31471181730552493894898387280373128,15778544322994766130,6337720
12745987,1625199103,31801095623074419183014050126857690,16111092753630899766,6206903
12748387,1625231284,31861249972791369929792438201171792,16172101275751645378,6183488
12750787,1625263143,31556096142070038601044245042281984,15863805394675912321,6303657
12753187,1625296152,31411687233633246181525341117803424,15718943812893542759,6361750
12755587,1625328507,31231220244825012647207235860589483,15538845140617782226,6435484
12757987,1625360313,31326626989806436880910204245197660,15633927884681889882,6396345
12760387,1625392623,30978269244738321273101258323838511,15288156952905970382,6541010
12762787,1625425323,30777011402019725384576242383587826,15090155787983280992,6626836
12765187,1625457438,30899870322679817458838575866590877,15210873205635744019,6574244
12767587,1625489526,30833731396067239322562461613222643,15145827356042630497,6602478
12769987,1625521371,30943271799544641568166690745518879,15253633125981378020,6555815
12772387,1625553997,30613990037942778368862905623108084,14930718435863067311,6697601
12774787,1625586454,30463239665872346431274022818133826,14784035850634676487,6764052
12777187,1625618496,30455476928197636901332029557274032,14776502182449344639,6767501
12779587,1625651532,30246481821639812148041854149304410,14574395973692645964,6861347
12781987,1625683313,30347183258486519393985350842663082,14671604357348084452,6815887
12784387,1625715752,30434515726638133315759485918760378,14756169113737083576,6776826
12786787,1625748471,30798240227083573186135498892649024,15110980211422645867,6617704
12789187,1625780212,31072045337707176460281690117462246,15380856359643746777,6501588
12791587,1625812284,31186666778853222484282532223179029,15494542318666320250,6453885
12793987,1625845024,31140270809526018930496056490993485,15448474582209108944,6473131
12796387,1625876626,31396749234888898455517527788402473,15703996909296106786,6367805
12798787,1625908358,31593670633561628258215081630852737,15901606604126290510,6288672
12801187,1625940782,31680904360126799310895333569293113,15989540131512186927,6254088
12803587,1625973507,31685383021761884584752107263644803,15994061265185314667,6252320
12805987,1626006457,31581072424202694137908418847980383,15888927366592958470,6293691
12808387,1626037870,31574929021423482913363585994220540,15882746285400381194,6296140
12810787,1626070693,31655264662963778934044797063452534,15963669590270785840,6264223
12813187,1626103196,31668581370762655131268808179209613,15977103579233850077,6258956
12815587,1626135263,31981468558285955403113668405430502,16294372375368645244,6137088
