block_number,timestamp,sqrt_price_x96,y/x,x/y
13237628,1631806937,3394147716001933655901341,1835279911,544876012648732142091212592
13240028,1631838580,3917838448397352828643445,2445309755,408946145965871714276950569
13242428,1631871304,4017278856866934321125428,2571016066,388951283978479813980283388
13244828,1631902813,3913880889972822560594573,2440372048,409773583835115292223671625
13247228,1631934918,3930213829840441511575614,2460782284,406374837181654547379698219
13249628,1631967665,3774299003362430835453735,2269412472,440642682781554749470857759
13252028,1631999052,3767485132440697537532025,2261225772,442238016381497353639749688
13254428,1632031540,3760746999786643922130326,2253144618,443824152258654530802957983
13256828,1632063846,3755687669846055888777854,2247086389,445020718782877198941549015
13259228,1632094569,3929899359276642440538036,2460388508,406439875957996467767601847
13261628,1632127739,3837931911433689732091639,2346579994,426152103297953881729036849
13264028,1632159665,3819419762293821642974659,2323997273,430293103876632646978153317
13266428,1632191384,3843130585979882859062492,2352941424,424999955290004703491505192
13268828,1632223368,3810317520927068699857342,2312933615,432351362578990404789460418
13271228,1632255271,3867375830883214559453043,2382723181,419687863019115857588158496
13273628,1632287449,3917143244549264820897536,2444442012,409091316173958803650278614
13276028,1632319975,3864033844808920606444011,2378606908,420414149406817412639919903
13278428,1632351490,3863385010527370570969989,2377808161,420555373810915270048145822
13280828,1632384782,3810087394700212455874128,2312654241,432403591627080582687068438
13283228,1632416838,3892780207956444639416531,2414129702,414227951038232990515602380
13285628,1632448435,3935493500852565089749409,2467398131,405285222289892380566125994
13288028,1632480114,3911705500662285427726013,2437660017,410229479511539282879413942
13290428,1632512628,3963986155805439965328545,2503254990,399479878795727478006545389
13292828,1632544746,3986541286773073960934905,2531823140,394972296524630073489256441
13295228,1632576290,3982158413119743956256123,2526259139,395842209756771908109463349
13297628,1632608191,3957076827235227921897448,2494536121,400876135479298597817337438
13300028,1632640174,3964584133366955598907334,2504010292,399359380907848121576330965
13302428,1632673127,3861717895322083862361209,2375756476,420918562193577284812586995
13304828,1632704555,3792598714963731803424996,2291472341,436400641678092155509897119
13307228,1632738176,3794831779757397528509257,2294171553,435887193654867884241436237
13309628,1632769652,3831697214760367024894326,2338962177,427540047390856119859350765
13312028,1632801568,3859415588437122288719820,2372924529,421420903943127472302343923
13314428,1632834455,3866626473666255719841606,2381799900,419850550837624940701357826
13316828,1632866920,3919000760555645420671159,2446760879,408703608343085658760036108
13319228,1632898623,3915768233745726662453306,2442726198,409378669135639245311766210
13321628,1632931410,3922311525755047823189156,2450896664,408013938200048078404010590
13324028,1632963800,3914741254763053954593250,2441445070,409593487188306882530025547
13326428,1632996288,3843409057618822650793961,2353282423,424938371283623869569011776
13328828,1633028605,3901117007960572645868540,2424481002,412459408498182160637116017
13331228,1633061607,3881502544821648352142643,2400162151,416638517353238606252815624
13333628,1633093751,3806706497919699786672625,2308551776,433172004369201550886073780
13336028,1633125781,3807173950399137186528994,2309118778,433065639380461527735235454
13338428,1633158277,3790625715059473048115997,2289088805,436855048094125819640273851
13340828,1633190778,3783003325899602420504858,2279892021,438617263795406738694841022
13343228,1633222835,3808994335834750196139509,2311327498,432651798961983361476885782
13345628,1633255969,3836240050613597809652924,2344511582,426528069930430396995155471
13348028,1633288117,3973136528553870827886423,2514825239,397641945250096959123130543
13350428,1633320861,3963592400392516321694270,2502757702,399559253858606245535789385
13352828,1633353842,4427616351085215076394868,3123063378,320198433065548886212836888
13355228,1633385580,5016157837850584879913296,4008512290,249469111643911162861870631
13357628,1633418100,4795745765120804820824625,3663980354,272927227600522227035936776
13360028,1633450093,5908294326665332074388620,5561155979,179818729015368982514201837
13362428,1633483371,5664191766946352937444161,5111127670,195651540044586677287988777
13364828,1633515738,6265537353238352614962438,6253994276,159897811841233607166800035
