block_number,timestamp,sqrt_price_x96,y/x,x/y
17457529,1686494507,1897321811100905820737559061404058,573486014187957,1743721686
17459929,1686523715,1894434554891076243871225679735160,571741933468004,1749040854
17462329,1686552863,1898089914279614177276632525807252,573950443144770,1742310702
17464729,1686582107,1901390377786457161706183051941592,575948187737348,1736267291
17467129,1686611291,1897999381569578311054047738040610,573895693314995,1742476919
17469529,1686640547,1894323815899730932812440578101148,571675093181178,1749245352
17471929,1686669695,1901527187457898977594665345122570,576031072470551,1736017461
17474329,1686698795,1901163179040671809299859846635931,575810554887777,1736682302
17476729,1686728063,1899662203238638930543685740853987,574901704407563,1739427787
17479129,1686757247,1898654291128657924026619058363547,574291810008269,1741275049
17481529,1686786431,1950748209354370628346087371802886,606238155237556,1649516763
17483929,1686815579,1958178519774776818420402903773283,610865217253186,1637022327
17486329,1686844823,1955711359151909872285140649808925,609326896639854,1641155191
17488729,1686873959,1942726229002246294123727407584164,601262391459518,1663167386
17491129,1686903083,1938327054182316173728023162895826,598542436837476,1670725312
17493529,1686932243,1933489482086852066655546951819734,595558545158770,1679096048
17495929,1686961343,1912505750077323253470225414175526,582701762416712,1716143771
17498329,1686990419,1897634247201256542777283651678277,573674904112295,1743147543
17500729,1687019411,1904755008188458951254847174668510,577988344647327,1730138694
17503129,1687048463,1907682890602850492104240210550503,579766612763790,1724831989
17505529,1687077503,1905893849087907457425910997809166,578679702371807,1728071670
17507929,1687106651,1898771985390996273282522210675831,574363010906907,1741059192
17510329,1687135727,1909806126421106911320455965681874,581057882167797,1720998941
17512729,1687164815,1909617935567381043281651465159506,580943373799881,1721338163
17515129,1687193939,1912626668328810421856673712485759,582775447429834,1715926785
17517529,1687223123,1898018252838892415431767626006209,573907105535813,1742442270
17519929,1687252211,1907763177227346246721180154223293,579815413834514,1724686816
17522329,1687281323,1892627202654947766771546876523483,570651533021367,1752382920
17524729,1687310459,1860493987240098796356437706606768,551438868202974,1813437640
17527129,1687339475,1861637139542522182861910619769118,552116722879682,1811211214
17529529,1687368587,1834592719477572490677162158993129,536191794914851,1865004294
17531929,1687397651,1810348882047553203315562871291829,522114060419786,1915290308
17534329,1687426811,1814274978098449419627273061124290,524381129207771,1907009890
17536729,1687455947,1824349784190704195050081242452007,530221155459995,1886005470
17539129,1687485083,1827420834842812088086060905651157,532007771802010,1879671788
17541529,1687514351,1824700982724133938167500598234008,530425316764332,1885279545
17543929,1687543403,1806750121437777766832911219485188,520040320983316,1922927818
17546329,1687572575,1823043504956658337602927141808130,529462124570763,1888709226
17548729,1687601759,1822572538449857225683873861541770,529188596575602,1889685466
17551129,1687630979,1824010921468332679608351756078155,530024202551945,1886706296
17553529,1687660031,1827255837860991514192071736972869,531911706667821,1880011264
17555929,1687689287,1809694826981588450370662171252704,521736862785158,1916674997
17558329,1687718363,1823070965066769827975828698318359,529478075037881,1888652329
17560729,1687747595,1828989874216791718397795777872889,532921736974442,1876448136
17563129,1687776803,1828482926134408673101857380874464,532626354025325,1877488773
17565529,1687806011,1841618566233370756727748406979402,540306511901153,1850801309
17567929,1687835147,1830484829568591515021503572640422,533793277937743,1873384400
17570329,1687864319,1827852034482849576038477998562102,532258867357241,1878785044
17572729,1687893683,1817606104294719920520295570761216,526308492300693,1900026343
17575129,1687922723,1834922858020452514621515111238248,536384789799577,1864333252
17577529,1687951811,1835841233961450539359841525768145,536921843613465,1862468461
17579929,1687980839,1852825149389437325523537182226757,546902245483283,1828480333
17582329,1688009855,1849098876944210376470972576949809,544704674362859,1835857203
17584729,1688038955,1833660178379798851717473728870299,535646830578047,1866901739
17587129,1688068019,1839392513419258457013849047005568,539001112463950,1855283740
17589529,1688096999,1832329561958158054548632691131432,534869716177851,1869614169
17591929,1688126111,1821812725905069284735893399056197,528747461516999,1891262034
17594329,1688155271,1804828079170708831818524542972306,518934459354014,1927025623
17596729,1688184359,1809337422419434988670855975497010,521530802936036,1917432286
17599129,1688213567,1804935453490078760253263958163165,518996206943705,1926796355
17601529,1688242763,1806250445880086623563245611834941,519752715628247,1923991871
17603929,1688271851,1810708078038669162677756598856632,522321268968969,1914530499
17606329,1688300975,1808597409326171927263198370550937,521104281388525,1919001696
17608729,1688330063,1810474442070658994740795490517902,522186487262523,1915024659
17611129,1688359187,1795910307560611056554639356616692,513818951606296,1946210813
17613529,1688388395,1787955976042242893829080467981730,509277482989248,1963566097
17615929,1688417531,1790281326361993675568232487138065,510603039847500,1958468559
17618329,1688446631,1792672228149989974189437694836930,511967760449605,1953247991
17620729,1688475731,1790458893265381414437866539549478,510704331969157,1958080120
17623129,1688504855,1797987127711757360241026166276522,515008016070976,1941717349
17625529,1688534003,1799826121565818825556992373935337,516062062465697,1937751430
17627929,1688563103,1817575266327630020214725111546581,526290633484921,1900090817
17630329,1688592191,1812096945296527690989972531530898,523122848342798,1911596870
17632729,1688621315,1811668523051023085835067022031547,522875520546536,1912501084
17635129,1688650451,1816003448787201544400728586445806,525380767276007,1903381437
17637529,1688679551,1827840265728007804922330577330798,532252013406442,1878809238
17639929,1688708615,1836291792020963661606824685223222,537185422124728,1861554611
17642329,1688737787,1833053497094875645879064038611774,535292443050513,1868137712
17644729,1688766923,1832194303154852884950660703749908,534790753125543,1869890221
17647129,1688796023,1836036912398335787949183018236396,537036308442363,1862071491
17649529,1688825195,1837182335954378685483685202897861,537706584635252,1859750333
17651929,1688854331,1838720627895094976544081374686152,538607416283760,1856639863
17654329,1688883587,1833275698447811927430446541415847,535422226403070,1867684886
17656729,1688912735,1836361783596570028858404493090826,537226373318647,1861412711
17659129,1688941871,1835769472179628112127333983123299,536879868616478,1862614075
17661529,1688971007,1839786224970409684211251941049607,539231877429872,1854489769
17663929,1689000203,1834496777858807057299459660082648,536135715150557,1865199373
17666329,1689029363,1830289202169286437409569576199576,533679189026417,1873784889
17668729,1689058547,1824317614611262992448930583025101,530202456369127,1886071986
17671129,1689087671,1830354331072125803557539852948743,533717170519638,1873651542
17673529,1689116867,1828037828113392455915057671979003,532367076699557,1878403161
17675929,1689146039,1822292778352679367175089043732039,529026150925011,1890265723
17678329,1689175211,1818913515786528653722083561065597,527065916306533,1897295896
17680729,1689204347,1831998638034874457220000500538846,534676535644022,1870289667
17683129,1689233603,1830894288156251338244026831303414,534032111588308,1872546572
17685529,1689262895,1806402957604163606815732056629436,519840490531743,1923667005
